(80 / 47)*x^0 + (-76 / 1)*x^1 + (-91 / 1)*x^2  := (-0.856990855177487, 0.021826020012651784)
(-93 / 86)*x^0 + (7 / 1)*x^1 + (-33 / 1)*x^2 + (95 / 91)*x^3 + (7 / 100)*x^4 + (-13 / 48)*x^5 + (-31 / 15)*x^6 + (-8 / 7)*x^7  := []
(-64 / 1)*x^0 + (7 / 13)*x^1 + (73 / 1)*x^2  := (0.9326483482978081, -0.9400245337561854)
(-7 / 1)*x^0 + (-39 / 1)*x^1 + (-3 / 1)*x^2 + (44 / 1)*x^3 + (-72 / 55)*x^4  := []
(79 / 1)*x^0 + (-57 / 1)*x^1 + (-94 / 1)*x^2 + (53 / 1)*x^3  := []
(43 / 1)*x^0 + (5 / 1)*x^1 + (-62 / 1)*x^2 + (-73 / 30)*x^3 + (83 / 1)*x^4 + (52 / 17)*x^5 + (-1 / 1)*x^6 + (-60 / 1)*x^7 + (-26 / 31)*x^8  := []
(56 / 1)*x^0 + (-2 / 1)*x^1 + (-97 / 1)*x^2 + (-15 / 1)*x^3 + (-75 / 82)*x^4 + (94 / 9)*x^5 + (-23 / 15)*x^6 + (41 / 1)*x^7 + (-32 / 1)*x^8 + (13 / 12)*x^9 + (-84 / 1)*x^10 + (-11 / 2)*x^11 + (-27 / 22)*x^12 + (-35 / 1)*x^13 + (67 / 1)*x^14 + (14 / 13)*x^15 + (-4 / 87)*x^16 + (-72 / 7)*x^17 + (14 / 1)*x^18 + (-72 / 1)*x^19  := []
(83 / 16)*x^0 + (-35 / 1)*x^1 + (-77 / 26)*x^2 + (-83 / 49)*x^3 + (-17 / 12)*x^4 + (-28 / 1)*x^5  := []
(85 / 1)*x^0 + (-92 / 1)*x^1 + (81 / 73)*x^2 + (33 / 1)*x^3 + (48 / 1)*x^4 + (-24 / 1)*x^5 + (-1 / 6)*x^6 + (11 / 80)*x^7  := []
(-63 / 1)*x^0 + (-56 / 1)*x^1 + (85 / 1)*x^2 + (70 / 1)*x^3 + (-1 / 1)*x^4 + (-3 / 1)*x^5 + (72 / 1)*x^6 + (-5 / 1)*x^7 + (26 / 1)*x^8 + (48 / 1)*x^9 + (-19 / 1)*x^10 + (-96 / 1)*x^11 + (-39 / 1)*x^12 + (-16 / 1)*x^13 + (99 / 1)*x^14 + (-1 / 1)*x^15 + (-28 / 1)*x^16  := []
(-100 / 1)*x^0 + (25 / 98)*x^1 + (42 / 1)*x^2 + (2 / 11)*x^3 + (-2 / 1)*x^4 + (52 / 3)*x^5 + (-75 / 1)*x^6 + (-35 / 1)*x^7 + (-8 / 53)*x^8 + (69 / 1)*x^9 + (26 / 27)*x^10 + (-17 / 1)*x^11  := []
(85 / 1)*x^0 + (-36 / 1)*x^1 + (45 / 1)*x^2 + (0 / 1)*x^3 + (49 / 1)*x^4 + (68 / 1)*x^5 + (-98 / 1)*x^6 + (-29 / 1)*x^7 + (71 / 1)*x^8 + (-39 / 1)*x^9  := []
(28 / 1)*x^0 + (-37 / 1)*x^1 + (-17 / 1)*x^2 + (30 / 1)*x^3 + (-48 / 1)*x^4 + (-42 / 1)*x^5 + (-23 / 1)*x^6 + (94 / 1)*x^7 + (-73 / 1)*x^8 + (-16 / 1)*x^9 + (8 / 1)*x^10 + (29 / 1)*x^11  := []
(-95 / 83)*x^0 + (65 / 1)*x^1 + (-37 / 1)*x^2 + (-42 / 1)*x^3 + (11 / 31)*x^4 + (47 / 1)*x^5  := []
(-19 / 35)*x^0 + (-58 / 1)*x^1 + (-43 / 1)*x^2 + (68 / 1)*x^3 + (-64 / 1)*x^4  := []
(-47 / 58)*x^0 + (-10 / 7)*x^1 + (81 / 1)*x^2 + (83 / 1)*x^3 + (-56 / 1)*x^4 + (-97 / 28)*x^5 + (7 / 1)*x^6 + (32 / 85)*x^7 + (44 / 1)*x^8 + (-6 / 1)*x^9  := []
(-32 / 1)*x^0 + (-76 / 1)*x^1 + (-77 / 1)*x^2 + (56 / 1)*x^3 + (-22 / 1)*x^4  := []
(-71 / 17)*x^0 + (-5 / 44)*x^1 + (4 / 55)*x^2 + (17 / 20)*x^3 + (-20 / 1)*x^4 + (7 / 33)*x^5 + (-68 / 1)*x^6 + (77 / 1)*x^7 + (66 / 1)*x^8 + (-12 / 1)*x^9 + (55 / 1)*x^10 + (5 / 2)*x^11 + (16 / 1)*x^12 + (-1 / 18)*x^13 + (76 / 1)*x^14 + (-19 / 16)*x^15 + (-16 / 11)*x^16  := []
(46 / 1)*x^0 + (-96 / 1)*x^1 + (32 / 3)*x^2 + (-19 / 32)*x^3 + (-23 / 14)*x^4 + (-34 / 1)*x^5  := []
(-79 / 1)*x^0 + (-62 / 55)*x^1 + (-26 / 1)*x^2 + (76 / 1)*x^3 + (4 / 1)*x^4 + (-1 / 1)*x^5 + (-26 / 49)*x^6 + (-37 / 76)*x^7 + (-79 / 1)*x^8 + (-15 / 1)*x^9 + (41 / 31)*x^10 + (-45 / 1)*x^11 + (52 / 1)*x^12 + (-13 / 12)*x^13 + (75 / 94)*x^14 + (97 / 94)*x^15 + (85 / 31)*x^16  := []
(12 / 5)*x^0 + (-4 / 23)*x^1 + (41 / 1)*x^2 + (-97 / 94)*x^3 + (81 / 1)*x^4 + (1 / 83)*x^5 + (74 / 61)*x^6 + (69 / 1)*x^7 + (-5 / 88)*x^8  := []
(-55 / 63)*x^0 + (66 / 1)*x^1 + (58 / 1)*x^2 + (-1 / 2)*x^3 + (28 / 1)*x^4 + (-43 / 1)*x^5 + (-6 / 1)*x^6 + (42 / 1)*x^7 + (-66 / 1)*x^8 + (-2 / 27)*x^9 + (61 / 93)*x^10 + (-7 / 72)*x^11 + (-27 / 1)*x^12 + (7 / 18)*x^13 + (68 / 77)*x^14 + (74 / 1)*x^15 + (-45 / 94)*x^16 + (13 / 85)*x^17  := []
(11 / 52)*x^0 + (-37 / 1)*x^1 + (-75 / 1)*x^2 + (7 / 1)*x^3 + (-24 / 1)*x^4 + (-52 / 1)*x^5 + (-1 / 63)*x^6 + (83 / 98)*x^7 + (98 / 1)*x^8 + (20 / 1)*x^9 + (-60 / 1)*x^10 + (-20 / 1)*x^11 + (-88 / 85)*x^12 + (47 / 1)*x^13 + (29 / 1)*x^14 + (-52 / 1)*x^15 + (-67 / 38)*x^16 + (-44 / 23)*x^17 + (-2 / 1)*x^18  := []
(26 / 19)*x^0 + (-3 / 1)*x^1 + (-50 / 41)*x^2 + (70 / 99)*x^3 + (-3 / 1)*x^4 + (-12 / 1)*x^5 + (9 / 40)*x^6 + (-84 / 1)*x^7 + (74 / 81)*x^8 + (-10 / 81)*x^9 + (-11 / 37)*x^10 + (-76 / 1)*x^11 + (-21 / 1)*x^12 + (-54 / 1)*x^13 + (4 / 1)*x^14  := []
(18 / 1)*x^0 + (-93 / 43)*x^1 + (97 / 1)*x^2 + (43 / 1)*x^3 + (43 / 1)*x^4 + (65 / 1)*x^5 + (-28 / 1)*x^6 + (-9 / 5)*x^7 + (-15 / 1)*x^8 + (-19 / 4)*x^9 + (-69 / 1)*x^10 + (23 / 1)*x^11 + (-31 / 13)*x^12 + (1 / 23)*x^13 + (-18 / 25)*x^14 + (-16 / 1)*x^15 + (8 / 3)*x^16 + (-67 / 66)*x^17 + (31 / 1)*x^18 + (15 / 86)*x^19  := []
(-23 / 1)*x^0 + (6 / 1)*x^1 + (-71 / 1)*x^2 + (75 / 98)*x^3 + (16 / 7)*x^4 + (63 / 1)*x^5 + (-84 / 1)*x^6 + (-57 / 1)*x^7 + (-32 / 1)*x^8 + (-24 / 1)*x^9 + (35 / 12)*x^10 + (37 / 28)*x^11 + (-66 / 13)*x^12 + (1 / 32)*x^13 + (-23 / 19)*x^14 + (-59 / 62)*x^15 + (31 / 46)*x^16 + (-37 / 41)*x^17  := []
(51 / 1)*x^0  := Degree of the polynomial == 0, thus no roots.
(41 / 1)*x^0 + (22 / 1)*x^1 + (-75 / 1)*x^2 + (37 / 1)*x^3 + (73 / 1)*x^4 + (86 / 1)*x^5 + (26 / 1)*x^6 + (-1 / 22)*x^7 + (95 / 84)*x^8 + (-80 / 1)*x^9 + (-25 / 74)*x^10 + (2 / 21)*x^11 + (-76 / 1)*x^12 + (25 / 9)*x^13 + (25 / 1)*x^14 + (37 / 6)*x^15 + (1 / 1)*x^16 + (25 / 8)*x^17 + (52 / 1)*x^18 + (89 / 39)*x^19  := []
(11 / 1)*x^0  := Degree of the polynomial == 0, thus no roots.
(-18 / 1)*x^0  := Degree of the polynomial == 0, thus no roots.
(100 / 27)*x^0 + (-96 / 1)*x^1 + (-42 / 1)*x^2 + (-82 / 1)*x^3 + (-95 / 1)*x^4 + (73 / 1)*x^5 + (19 / 28)*x^6 + (27 / 88)*x^7 + (-35 / 1)*x^8 + (-7 / 88)*x^9 + (-56 / 1)*x^10  := []
(-3 / 5)*x^0 + (24 / 7)*x^1 + (-3 / 8)*x^2 + (7 / 45)*x^3  := []
(-16 / 61)*x^0 + (23 / 13)*x^1 + (63 / 1)*x^2 + (4 / 1)*x^3 + (-22 / 9)*x^4 + (-59 / 17)*x^5 + (-21 / 1)*x^6 + (62 / 55)*x^7 + (-9 / 1)*x^8  := []
(-85 / 16)*x^0 + (85 / 23)*x^1 + (-71 / 40)*x^2 + (-76 / 1)*x^3 + (-50 / 1)*x^4 + (13 / 9)*x^5 + (-1 / 1)*x^6 + (57 / 1)*x^7 + (-5 / 84)*x^8 + (87 / 7)*x^9 + (25 / 62)*x^10 + (89 / 7)*x^11 + (-1 / 1)*x^12 + (76 / 1)*x^13 + (-7 / 99)*x^14 + (56 / 1)*x^15 + (-95 / 33)*x^16 + (46 / 1)*x^17  := []
(-6 / 11)*x^0 + (-47 / 58)*x^1 + (52 / 7)*x^2 + (-39 / 80)*x^3 + (61 / 1)*x^4 + (45 / 22)*x^5 + (21 / 20)*x^6 + (-68 / 1)*x^7 + (-10 / 3)*x^8 + (-11 / 1)*x^9 + (-19 / 12)*x^10  := []
(-97 / 3)*x^0 + (-100 / 1)*x^1 + (-46 / 1)*x^2 + (-57 / 1)*x^3 + (9 / 1)*x^4  := []
(-48 / 1)*x^0 + (18 / 23)*x^1 + (-52 / 1)*x^2 + (13 / 55)*x^3 + (-43 / 70)*x^4 + (97 / 84)*x^5 + (25 / 63)*x^6 + (-73 / 1)*x^7  := []
(25 / 41)*x^0 + (-21 / 92)*x^1 + (-19 / 12)*x^2 + (-67 / 62)*x^3 + (32 / 19)*x^4 + (74 / 1)*x^5 + (-17 / 87)*x^6 + (-1 / 1)*x^7 + (43 / 1)*x^8 + (61 / 1)*x^9 + (-52 / 73)*x^10  := []
(33 / 25)*x^0 + (-5 / 7)*x^1 + (-7 / 5)*x^2 + (81 / 1)*x^3 + (-79 / 81)*x^4 + (-9 / 1)*x^5 + (-39 / 35)*x^6 + (-96 / 1)*x^7 + (-69 / 1)*x^8 + (48 / 1)*x^9 + (-49 / 1)*x^10 + (0 / 1)*x^11  := []
(-89 / 41)*x^0 + (-67 / 1)*x^1 + (-83 / 70)*x^2 + (55 / 1)*x^3 + (-89 / 92)*x^4 + (6 / 55)*x^5 + (22 / 1)*x^6 + (94 / 1)*x^7 + (-22 / 1)*x^8 + (45 / 11)*x^9  := []
(27 / 97)*x^0 + (18 / 1)*x^1 + (-2 / 1)*x^2 + (-17 / 1)*x^3 + (-22 / 63)*x^4 + (-91 / 4)*x^5 + (-48 / 1)*x^6 + (1 / 1)*x^7 + (17 / 5)*x^8 + (35 / 23)*x^9 + (-63 / 2)*x^10 + (59 / 51)*x^11 + (-76 / 1)*x^12 + (45 / 37)*x^13 + (34 / 1)*x^14 + (90 / 1)*x^15 + (-80 / 1)*x^16 + (52 / 49)*x^17 + (-92 / 1)*x^18 + (29 / 1)*x^19  := []
(23 / 1)*x^0 + (82 / 1)*x^1 + (-51 / 1)*x^2 + (97 / 1)*x^3 + (-80 / 1)*x^4 + (-1 / 1)*x^5 + (-76 / 1)*x^6 + (38 / 1)*x^7  := []
(38 / 37)*x^0 + (-43 / 90)*x^1 + (75 / 77)*x^2 + (-9 / 43)*x^3 + (4 / 11)*x^4 + (16 / 1)*x^5 + (-43 / 89)*x^6 + (-21 / 31)*x^7 + (-22 / 97)*x^8 + (-78 / 1)*x^9  := []
(62 / 1)*x^0 + (47 / 46)*x^1 + (-19 / 96)*x^2 + (17 / 1)*x^3 + (-95 / 1)*x^4  := []
(-31 / 1)*x^0 + (-27 / 100)*x^1 + (-79 / 1)*x^2 + (-5 / 1)*x^3 + (-96 / 1)*x^4  := []
(28 / 5)*x^0 + (89 / 37)*x^1 + (-5 / 3)*x^2 + (47 / 13)*x^3 + (85 / 58)*x^4 + (18 / 1)*x^5 + (19 / 1)*x^6 + (35 / 1)*x^7 + (-30 / 73)*x^8 + (35 / 1)*x^9 + (30 / 1)*x^10 + (79 / 60)*x^11 + (-38 / 1)*x^12 + (82 / 83)*x^13 + (-96 / 1)*x^14 + (91 / 10)*x^15 + (-84 / 1)*x^16 + (-60 / 1)*x^17 + (-31 / 52)*x^18  := []
(29 / 1)*x^0 + (7 / 82)*x^1 + (-59 / 1)*x^2 + (-59 / 83)*x^3 + (-11 / 18)*x^4 + (7 / 1)*x^5 + (60 / 29)*x^6 + (-50 / 1)*x^7 + (64 / 21)*x^8 + (22 / 25)*x^9 + (14 / 1)*x^10 + (-73 / 35)*x^11 + (-21 / 26)*x^12 + (-74 / 1)*x^13 + (-48 / 1)*x^14 + (-8 / 25)*x^15 + (-17 / 1)*x^16 + (37 / 1)*x^17  := []
(-9 / 37)*x^0 + (21 / 23)*x^1 + (71 / 43)*x^2 + (86 / 1)*x^3 + (-9 / 32)*x^4 + (75 / 1)*x^5 + (-78 / 17)*x^6  := []
(-33 / 1)*x^0 + (46 / 11)*x^1 + (-19 / 1)*x^2 + (-53 / 58)*x^3 + (35 / 1)*x^4 + (-12 / 1)*x^5 + (50 / 1)*x^6 + (1 / 1)*x^7 + (28 / 69)*x^8 + (-51 / 1)*x^9 + (19 / 3)*x^10 + (26 / 1)*x^11 + (-97 / 20)*x^12 + (66 / 1)*x^13 + (-39 / 1)*x^14 + (47 / 40)*x^15  := []
(21 / 1)*x^0 + (27 / 43)*x^1 + (81 / 1)*x^2  := ((-0.003875968992248031+0.5091603245772695j), (-0.0038759689922480928-0.5091603245772695j))
(15 / 64)*x^0 + (16 / 55)*x^1 + (-86 / 47)*x^2 + (-97 / 54)*x^3 + (-81 / 1)*x^4 + (67 / 87)*x^5 + (38 / 1)*x^6 + (-68 / 1)*x^7 + (-37 / 1)*x^8 + (13 / 1)*x^9 + (-83 / 1)*x^10 + (-5 / 83)*x^11 + (65 / 74)*x^12 + (-99 / 1)*x^13 + (-19 / 1)*x^14 + (-79 / 42)*x^15 + (-8 / 7)*x^16 + (67 / 26)*x^17  := []
(-36 / 1)*x^0 + (29 / 1)*x^1 + (24 / 23)*x^2 + (7 / 50)*x^3 + (-16 / 1)*x^4 + (-91 / 1)*x^5 + (-18 / 5)*x^6 + (-27 / 17)*x^7 + (-35 / 93)*x^8 + (-27 / 1)*x^9 + (-57 / 59)*x^10 + (-46 / 1)*x^11 + (-10 / 29)*x^12 + (-82 / 3)*x^13 + (-60 / 1)*x^14 + (-12 / 1)*x^15 + (98 / 1)*x^16 + (-89 / 1)*x^17  := []
(9 / 56)*x^0 + (6 / 25)*x^1 + (82 / 1)*x^2 + (-70 / 1)*x^3 + (45 / 83)*x^4 + (-69 / 1)*x^5 + (-38 / 1)*x^6 + (-20 / 17)*x^7 + (3 / 1)*x^8 + (-79 / 1)*x^9 + (-56 / 1)*x^10  := []
(100 / 1)*x^0 + (-55 / 1)*x^1 + (89 / 1)*x^2 + (-33 / 1)*x^3  := []
(-7 / 1)*x^0 + (66 / 1)*x^1 + (12 / 1)*x^2 + (85 / 1)*x^3 + (-15 / 1)*x^4 + (-74 / 1)*x^5 + (15 / 1)*x^6 + (-61 / 1)*x^7 + (82 / 1)*x^8 + (-28 / 1)*x^9 + (-26 / 1)*x^10 + (-75 / 1)*x^11 + (-45 / 1)*x^12 + (-63 / 1)*x^13 + (85 / 1)*x^14 + (56 / 1)*x^15 + (-64 / 1)*x^16 + (12 / 1)*x^17  := []
(-93 / 79)*x^0 + (-93 / 97)*x^1 + (72 / 1)*x^2 + (-79 / 29)*x^3 + (61 / 48)*x^4 + (-19 / 1)*x^5 + (90 / 1)*x^6 + (7 / 5)*x^7 + (-96 / 1)*x^8 + (1 / 12)*x^9 + (89 / 1)*x^10 + (29 / 71)*x^11 + (29 / 1)*x^12 + (62 / 1)*x^13 + (59 / 1)*x^14 + (-17 / 7)*x^15 + (7 / 1)*x^16 + (-47 / 1)*x^17 + (-29 / 94)*x^18  := []
(8 / 1)*x^0 + (5 / 1)*x^1 + (-83 / 97)*x^2 + (14 / 1)*x^3 + (30 / 1)*x^4 + (-100 / 1)*x^5 + (61 / 29)*x^6 + (100 / 1)*x^7 + (34 / 19)*x^8 + (-81 / 1)*x^9 + (5 / 22)*x^10 + (-9 / 1)*x^11 + (-96 / 1)*x^12 + (-49 / 1)*x^13 + (-95 / 61)*x^14 + (26 / 1)*x^15 + (63 / 53)*x^16 + (17 / 43)*x^17  := []
(42 / 1)*x^0 + (62 / 1)*x^1 + (59 / 43)*x^2 + (43 / 7)*x^3 + (-23 / 84)*x^4 + (2 / 1)*x^5 + (100 / 1)*x^6 + (55 / 14)*x^7 + (-18 / 1)*x^8 + (-55 / 1)*x^9 + (64 / 1)*x^10 + (-38 / 11)*x^11 + (38 / 1)*x^12  := []
(88 / 1)*x^0 + (-54 / 1)*x^1 + (31 / 1)*x^2 + (78 / 1)*x^3 + (7 / 1)*x^4 + (58 / 1)*x^5 + (46 / 1)*x^6 + (-20 / 1)*x^7 + (1 / 1)*x^8 + (-65 / 1)*x^9 + (51 / 1)*x^10 + (-61 / 1)*x^11  := []
(26 / 1)*x^0 + (96 / 19)*x^1 + (-92 / 81)*x^2 + (3 / 5)*x^3 + (-65 / 21)*x^4 + (50 / 1)*x^5 + (96 / 1)*x^6 + (39 / 1)*x^7 + (-79 / 1)*x^8 + (-42 / 1)*x^9 + (-23 / 51)*x^10 + (-11 / 57)*x^11 + (13 / 20)*x^12 + (-33 / 1)*x^13 + (89 / 1)*x^14 + (63 / 94)*x^15 + (-4 / 83)*x^16 + (-4 / 1)*x^17 + (89 / 1)*x^18  := []
(-67 / 28)*x^0 + (-26 / 1)*x^1 + (2 / 29)*x^2 + (-8 / 1)*x^3 + (-47 / 1)*x^4 + (-40 / 79)*x^5 + (21 / 47)*x^6  := []
(-52 / 59)*x^0 + (-1 / 29)*x^1 + (100 / 33)*x^2 + (-25 / 1)*x^3 + (-85 / 1)*x^4 + (79 / 41)*x^5 + (-5 / 3)*x^6  := []
(-89 / 64)*x^0 + (53 / 1)*x^1 + (34 / 91)*x^2 + (80 / 1)*x^3 + (-38 / 1)*x^4 + (-21 / 1)*x^5 + (-70 / 1)*x^6 + (-16 / 1)*x^7  := []
(89 / 69)*x^0 + (-76 / 63)*x^1 + (8 / 1)*x^2 + (98 / 1)*x^3 + (-91 / 1)*x^4 + (-19 / 8)*x^5 + (-13 / 1)*x^6 + (6 / 17)*x^7 + (-31 / 48)*x^8 + (-13 / 6)*x^9 + (86 / 1)*x^10 + (-90 / 1)*x^11 + (-26 / 87)*x^12 + (-58 / 1)*x^13 + (-33 / 1)*x^14 + (-45 / 1)*x^15 + (-1 / 1)*x^16 + (-45 / 1)*x^17  := []
(-2 / 1)*x^0 + (0 / 1)*x^1 + (-89 / 1)*x^2 + (38 / 1)*x^3 + (1 / 1)*x^4 + (-84 / 1)*x^5 + (-79 / 1)*x^6 + (10 / 1)*x^7 + (-27 / 17)*x^8 + (-1 / 48)*x^9 + (-35 / 44)*x^10  := []
(97 / 1)*x^0 + (-77 / 1)*x^1 + (60 / 67)*x^2 + (89 / 68)*x^3 + (-33 / 1)*x^4 + (-87 / 1)*x^5 + (95 / 59)*x^6 + (47 / 1)*x^7 + (3 / 14)*x^8 + (11 / 15)*x^9 + (-72 / 1)*x^10 + (-13 / 11)*x^11 + (-1 / 1)*x^12 + (69 / 1)*x^13 + (-89 / 65)*x^14 + (48 / 1)*x^15 + (16 / 1)*x^16 + (82 / 79)*x^17 + (3 / 19)*x^18 + (-11 / 1)*x^19  := []
(68 / 13)*x^0 + (-52 / 1)*x^1 + (-89 / 98)*x^2 + (5 / 6)*x^3 + (-52 / 1)*x^4 + (56 / 1)*x^5 + (-10 / 3)*x^6 + (-3 / 11)*x^7 + (53 / 1)*x^8 + (-23 / 20)*x^9 + (-22 / 35)*x^10 + (-95 / 1)*x^11 + (2 / 91)*x^12  := []
(-11 / 1)*x^0 + (-10 / 1)*x^1 + (78 / 71)*x^2 + (0 / 1)*x^3 + (29 / 25)*x^4  := []
(67 / 20)*x^0 + (-92 / 49)*x^1 + (4 / 1)*x^2 + (-42 / 1)*x^3 + (65 / 1)*x^4 + (-20 / 1)*x^5 + (-2 / 1)*x^6 + (-40 / 1)*x^7 + (30 / 1)*x^8 + (72 / 1)*x^9 + (-16 / 55)*x^10 + (-32 / 1)*x^11 + (95 / 9)*x^12 + (62 / 63)*x^13 + (-77 / 1)*x^14 + (23 / 22)*x^15 + (-21 / 44)*x^16 + (-45 / 4)*x^17 + (0 / 1)*x^18 + (-7 / 4)*x^19  := []
(-31 / 15)*x^0 + (65 / 1)*x^1 + (2 / 43)*x^2 + (31 / 42)*x^3 + (0 / 1)*x^4  := []
(51 / 1)*x^0 + (-35 / 1)*x^1 + (80 / 1)*x^2 + (21 / 1)*x^3 + (-28 / 1)*x^4 + (-27 / 1)*x^5 + (-90 / 1)*x^6 + (-7 / 1)*x^7 + (26 / 1)*x^8 + (70 / 1)*x^9 + (26 / 1)*x^10 + (-60 / 1)*x^11 + (47 / 1)*x^12 + (29 / 1)*x^13 + (15 / 1)*x^14 + (-21 / 1)*x^15 + (7 / 1)*x^16  := []
(-100 / 1)*x^0 + (-40 / 1)*x^1 + (12 / 1)*x^2 + (91 / 72)*x^3 + (-32 / 1)*x^4 + (-41 / 72)*x^5 + (-88 / 1)*x^6 + (87 / 1)*x^7 + (-20 / 1)*x^8 + (43 / 1)*x^9 + (54 / 1)*x^10  := []
(-33 / 68)*x^0 + (-47 / 1)*x^1 + (-21 / 34)*x^2 + (59 / 23)*x^3 + (83 / 1)*x^4 + (1 / 2)*x^5 + (-11 / 1)*x^6 + (80 / 1)*x^7  := []
(-12 / 1)*x^0 + (-33 / 1)*x^1 + (-42 / 1)*x^2 + (1 / 1)*x^3 + (9 / 1)*x^4 + (-33 / 1)*x^5  := []
(13 / 19)*x^0 + (34 / 1)*x^1 + (-1 / 59)*x^2 + (79 / 1)*x^3 + (32 / 1)*x^4 + (34 / 39)*x^5 + (74 / 87)*x^6 + (39 / 1)*x^7  := []
(-38 / 1)*x^0 + (7 / 4)*x^1 + (67 / 34)*x^2 + (26 / 1)*x^3 + (-75 / 1)*x^4 + (49 / 34)*x^5 + (5 / 11)*x^6 + (93 / 1)*x^7 + (-21 / 41)*x^8 + (10 / 1)*x^9 + (32 / 1)*x^10 + (98 / 1)*x^11  := []
(-54 / 1)*x^0 + (17 / 18)*x^1 + (-89 / 62)*x^2 + (-1 / 5)*x^3 + (59 / 1)*x^4 + (39 / 41)*x^5 + (-17 / 1)*x^6  := []
(-46 / 1)*x^0 + (-51 / 1)*x^1 + (-20 / 1)*x^2 + (-79 / 82)*x^3 + (-85 / 1)*x^4  := []
(-1 / 8)*x^0 + (-28 / 17)*x^1 + (-97 / 90)*x^2 + (51 / 1)*x^3 + (-12 / 13)*x^4 + (45 / 1)*x^5 + (58 / 33)*x^6 + (6 / 1)*x^7 + (-63 / 68)*x^8 + (9 / 1)*x^9 + (21 / 1)*x^10 + (-2 / 1)*x^11 + (-53 / 1)*x^12 + (19 / 31)*x^13 + (-17 / 1)*x^14 + (45 / 1)*x^15 + (-8 / 29)*x^16 + (-82 / 1)*x^17 + (19 / 1)*x^18  := []
(-59 / 75)*x^0 + (-5 / 1)*x^1 + (83 / 1)*x^2  := (0.13202806299086778, -0.07178709913544609)
(-84 / 1)*x^0  := Degree of the polynomial == 0, thus no roots.
(-30 / 1)*x^0 + (-57 / 1)*x^1 + (-62 / 1)*x^2 + (19 / 18)*x^3 + (-68 / 1)*x^4 + (-89 / 1)*x^5 + (54 / 1)*x^6 + (11 / 3)*x^7 + (-12 / 19)*x^8 + (-11 / 1)*x^9 + (-60 / 1)*x^10 + (89 / 39)*x^11 + (-15 / 1)*x^12 + (-49 / 1)*x^13 + (90 / 43)*x^14 + (21 / 1)*x^15 + (-6 / 1)*x^16 + (-23 / 4)*x^17 + (-14 / 65)*x^18 + (12 / 25)*x^19  := []
(-79 / 1)*x^0 + (95 / 1)*x^1 + (100 / 1)*x^2 + (-71 / 1)*x^3 + (84 / 1)*x^4 + (98 / 1)*x^5 + (-49 / 1)*x^6 + (54 / 1)*x^7 + (-51 / 1)*x^8  := []
(-19 / 33)*x^0 + (-7 / 1)*x^1 + (-14 / 1)*x^2 + (-53 / 61)*x^3 + (-26 / 1)*x^4 + (-29 / 36)*x^5  := []
(1 / 1)*x^0 + (67 / 1)*x^1 + (47 / 69)*x^2  := (-0.01492763859323471, -98.34677448906633)
(-10 / 1)*x^0  := Degree of the polynomial == 0, thus no roots.
(71 / 1)*x^0 + (14 / 1)*x^1 + (-24 / 7)*x^2 + (-3 / 1)*x^3 + (56 / 1)*x^4 + (-85 / 23)*x^5  := []
(-47 / 11)*x^0 + (-38 / 1)*x^1 + (-29 / 72)*x^2 + (-95 / 6)*x^3 + (-21 / 1)*x^4  := []
(99 / 1)*x^0 + (-51 / 1)*x^1 + (-13 / 40)*x^2 + (-18 / 47)*x^3 + (-44 / 1)*x^4 + (26 / 45)*x^5 + (-50 / 1)*x^6 + (22 / 45)*x^7 + (-11 / 10)*x^8 + (53 / 1)*x^9 + (47 / 1)*x^10 + (63 / 1)*x^11 + (35 / 47)*x^12 + (-26 / 61)*x^13  := []
(73 / 1)*x^0 + (12 / 1)*x^1 + (77 / 1)*x^2 + (-94 / 1)*x^3 + (-2 / 1)*x^4 + (-81 / 1)*x^5 + (-86 / 1)*x^6  := []
(-74 / 1)*x^0 + (3 / 1)*x^1 + (48 / 1)*x^2 + (-60 / 31)*x^3 + (-57 / 1)*x^4 + (89 / 40)*x^5 + (-42 / 1)*x^6 + (-20 / 67)*x^7 + (-33 / 1)*x^8 + (-69 / 1)*x^9 + (62 / 1)*x^10 + (12 / 1)*x^11 + (8 / 33)*x^12 + (11 / 29)*x^13 + (-45 / 2)*x^14 + (49 / 1)*x^15 + (-41 / 1)*x^16 + (86 / 59)*x^17  := []
(86 / 1)*x^0 + (-12 / 5)*x^1 + (-68 / 25)*x^2 + (-29 / 1)*x^3 + (-82 / 1)*x^4 + (-4 / 13)*x^5 + (69 / 56)*x^6 + (-91 / 61)*x^7 + (-34 / 1)*x^8 + (7 / 8)*x^9 + (-5 / 59)*x^10 + (9 / 11)*x^11 + (43 / 1)*x^12 + (81 / 1)*x^13 + (71 / 1)*x^14  := []
(-45 / 1)*x^0 + (-17 / 7)*x^1 + (-38 / 87)*x^2 + (80 / 83)*x^3 + (1 / 9)*x^4 + (10 / 3)*x^5 + (17 / 38)*x^6  := []
